-0.989456 0.780213  -0.954859 0.678788  -1.052315 0.948984  NaN       
-0.984867 0.760747  -0.948385 0.660069  -1.050458 0.929049  NaN       
-0.979890 0.741376  -0.941532 0.641464  -1.048276 0.909428  NaN       
-0.974526 0.722108  -0.934303 0.622979  -1.045759 0.890051  NaN       
-0.968778 0.702952  -0.926722 0.604679  -1.042847 0.870756  NaN       
-0.962648 0.683914  -0.918773 0.586555  -1.039457 0.851102  NaN       
-0.956139 0.665002  -0.910460 0.568584  -1.035765 0.831734  NaN       
-0.949252 0.646224  -0.901780 0.550765  -1.031754 0.812455  NaN       
-0.941992 0.627588  -0.892735 0.533103  -1.027327 0.793164  NaN       
-0.934360 0.609101  -0.883330 0.515604  -1.021703 0.770881  NaN       
-0.926360 0.590770  -0.873637 0.498408  -1.016450 0.751824  NaN       
-0.917996 0.572604  -0.863571 0.481362  -1.010812 0.732931  NaN       
-0.909270 0.554609  -0.853154 0.464508  -1.005856 0.717190  NaN       
-0.900186 0.536792  -0.842390 0.447847  -0.998533 0.695220  0.893457  
-0.890748 0.519160  -0.831300 0.431413  -0.991884 0.676712  0.976082  
-0.880959 0.501721  -0.819890 0.415192  -0.984900 0.658463  0.912423  
-0.870823 0.484481  -0.808193 0.399260  -0.977515 0.640127  0.924709  
-0.860345 0.467448  -0.796152 0.383533  -0.969764 0.621887  1.083124  
-0.849528 0.450628  -0.783784 0.368036  -0.961736 0.603935  0.915663  
-0.838376 0.434027  -0.771124 0.352807  -0.953233 0.585837  0.939094  
-0.826895 0.417652  -0.758153 0.337807  -0.944462 0.568151  1.296507  
-0.815089 0.401511  -0.744912 0.323094  -0.935456 0.550896  0.914408  
-0.802962 0.385608  -0.731367 0.308644  -0.925950 0.533507  0.735562  
-0.790519 0.369951  -0.717522 0.294461  -0.916071 0.516181  1.049339  
-0.777766 0.354545  -0.703426 0.280583  -0.904263 0.496376  1.138005  
-0.764706 0.339398  -0.689029 0.266953  -0.893821 0.479681  0.783574  
-0.751347 0.324514  -0.674346 0.253590  -0.883047 0.463169  0.567214  
-0.737692 0.309900  -0.659449 0.240572  -0.872054 0.446984  0.787888  
-0.723747 0.295562  -0.644270 0.227841  -0.860576 0.430767  1.037316  
-0.709519 0.281506  -0.628886 0.215445  -0.848769 0.414787  1.288680  
-0.695012 0.267738  -0.613212 0.203316  -0.836809 0.399080  1.512590  
-0.680233 0.254262  -0.597284 0.191488  -0.824641 0.383694  1.401324  
-0.665188 0.241085  -0.581127 0.179978  -0.812180 0.368644  1.225584  
-0.649882 0.228211  -0.564784 0.168830  -0.799240 0.353634  1.014751  
-0.634322 0.215646  -0.548247 0.158012  -0.785923 0.338752  0.800615  
-0.618513 0.203395  -0.531455 0.147498  -0.772585 0.324405  0.645257  
-0.602463 0.191463  -0.514438 0.137310  -0.758936 0.310246  0.492662  
-0.586177 0.179853  -0.497205 0.127452  -0.744936 0.296219  0.327754  
-0.569663 0.168572  -0.479855 0.117978  -0.730727 0.282586  0.441610  
-0.552926 0.157624  -0.462301 0.108831  -0.716171 0.269174  0.577860  
-0.535974 0.147012  -0.444556 0.100033  -0.698871 0.253855  1.241842  
-0.518813 0.136742  -0.426621 0.091582  -0.683664 0.241107  1.410345  
-0.501451 0.126817  -0.408500 0.083482  -0.668508 0.228895  1.512561  
-0.483893 0.117241  -0.390261 0.075752  -0.652865 0.216852  1.658447  
-0.466147 0.108018  -0.371906 0.068391  -0.636933 0.205109  1.730802  
-0.448221 0.099152  -0.353384 0.061391  -0.620911 0.193703  1.645513  
-0.430120 0.090646  -0.334707 0.054758  -0.604584 0.182516  1.544604  
-0.411853 0.082504  NaN       NaN       NaN       NaN       NaN       
-0.393427 0.074729  NaN       NaN       NaN       NaN       NaN       
